dataset,delta,lambda,err
a1a,0.04040404040404041,0.0008061680486591306,0.704833601520794
a1a,0.04040404040404041,0.0007011638562636034,0.7076372325124453
a1a,0.04040404040404041,0.0006098365646569074,0.7103916936182954
a1a,0.04040404040404041,0.0005304047438702005,0.7129714003179962
a1a,0.04040404040404041,0.0004613189969648478,0.7153461959555637
a1a,0.04040404040404041,0.0004012317374988126,0.7176864785905566
a1a,0.04040404040404041,0.00034897090350819257,0.7199708333298265
a1a,0.04040404040404041,0.0003035170952688775,0.7221096548521945
a1a,0.04040404040404041,0.0002639836908875527,0.7240464644370738
a1a,0.04040404040404041,0.00022959955185681,0.7257949986977409
a1a,0.04040404040404041,0.00019969398122895069,0.7273891193424568
a1a,0.04040404040404041,0.00017368364100265406,0.7287611807849512
a1a,0.04040404040404041,0.00015106117353308365,0.7299760572982671
a1a,0.04040404040404041,0.0001313853050146713,0.731028969283058
a1a,0.04040404040404041,0.00011427223799514371,0.7319806886307069
a1a,0.04040404040404041,9.938816502317812e-5,0.7328176006777586
a1a,0.04040404040404041,8.644275740092091e-5,0.7335711288427368
a1a,0.04040404040404041,7.51835020329819e-5,0.7340834821286287
a1a,0.04040404040404041,6.539077590649816e-5,0.7348288485715336
a1a,0.04040404040404041,5.687356212507971e-5,0.7352274601422655
a1a,0.04040404040404041,4.946572393360858e-5,0.7357818472082592
a1a,0.04040404040404041,4.302276405502271e-5,0.7362181481408635
a1a,0.04040404040404041,3.7419006126716195e-5,0.7366144352755044
a1a,0.04040404040404041,3.2545143257660164e-5,0.736875221994667
a1a,0.04040404040404041,2.830610588840278e-5,0.7372147589182252
a1a,0.04040404040404041,2.4619207364431706e-5,0.7374831857913831
a1a,0.04040404040404041,2.1412531050454842e-5,0.7376523473798943
a1a,0.04040404040404041,1.8623527524655436e-5,0.73788028670132
a1a,0.04040404040404041,1.6197794489793888e-5,0.7380251822147215
a1a,0.04040404040404041,1.4088015602106073e-5,0.7382073237488539
a1a,0.04040404040404041,1.2253037518795517e-5,0.7383529747924663
a1a,0.04040404040404041,1.065706716101069e-5,0.7384436195873592
a1a,0.04040404040404041,9.268973534119771e-6,0.7385355359153122
a1a,0.04040404040404041,8.061680486591295e-6,0.738628305159429
a1a,0.04040404040404041,7.011638562636032e-6,0.7386994440808212
a1a,0.04040404040404041,6.0983656465690715e-6,0.7387696493195743
a1a,0.04040404040404041,5.304047438702008e-6,0.7388656639686286
a1a,0.04040404040404041,4.613189969648476e-6,0.7389195104948486
a1a,0.04040404040404041,4.012317374988128e-6,0.7389681829732738
a1a,0.04040404040404041,3.489709035081924e-6,0.7390098079813613
a1a,0.04040404040404041,3.035170952688773e-6,0.7390461629752262
a1a,0.04040404040404041,2.6398369088755256e-6,0.7390785091447846
a1a,0.04040404040404041,2.2959955185681026e-6,0.7391075121736116
a1a,0.04040404040404041,1.996939812289506e-6,0.7391336093933127
a1a,0.04040404040404041,1.736836410026543e-6,0.7391571362357326
a1a,0.04040404040404041,1.510611735330836e-6,0.7391784285571288
a1a,0.050505050505050504,1.5106117353308364,0.9987594145948262
a1a,0.050505050505050504,1.3138530501467138,0.9987594145948262
a1a,0.050505050505050504,1.1427223799514368,0.9987594145948262
a1a,0.050505050505050504,0.9938816502317818,0.9987594145948262
a1a,0.050505050505050504,0.8644275740092088,0.9987594145948262
a1a,0.050505050505050504,0.7518350203298194,0.9987594145948262
a1a,0.050505050505050504,0.6539077590649812,0.9987594145948262
a1a,0.050505050505050504,0.5687356212507972,0.9987594145948262
a1a,0.050505050505050504,0.4946572393360863,0.9987594145948262
a1a,0.050505050505050504,0.43022764055022716,0.9987594145948262
a1a,0.050505050505050504,0.3741900612671623,0.9987594145948262
a1a,0.050505050505050504,0.32545143257660164,0.9987594145948262
a1a,0.050505050505050504,0.28306105888402805,0.9987594145948262
a1a,0.050505050505050504,0.246192073644317,0.9987594145948262
a1a,0.050505050505050504,0.21412531050454858,0.9987594145948262
a1a,0.050505050505050504,0.1862352752465543,0.9579352169871413
a1a,0.050505050505050504,0.16197794489793893,0.9197545179549395
a1a,0.050505050505050504,0.14088015602106066,0.8911648320870712
a1a,0.050505050505050504,0.12253037518795522,0.8671644362146133
a1a,0.050505050505050504,0.10657067161010685,0.833282387068119
a1a,0.050505050505050504,0.09268973534119775,0.8078095784788716
a1a,0.050505050505050504,0.08061680486591302,0.7895084180689586
a1a,0.050505050505050504,0.07011638562636031,0.7760673134356318
a1a,0.050505050505050504,0.06098365646569077,0.763878467532507
a1a,0.050505050505050504,0.05304047438702008,0.7481305143971569
a1a,0.050505050505050504,0.0461318996964848,0.733776441348257
a1a,0.050505050505050504,0.04012317374988128,0.72265375789971
a1a,0.050505050505050504,0.034897090350819254,0.7129704931443879
a1a,0.050505050505050504,0.03035170952688772,0.7035384558117143
a1a,0.050505050505050504,0.02639836908875527,0.6959983728567385
a1a,0.050505050505050504,0.022959955185681016,0.6902606977897823
a1a,0.050505050505050504,0.01996939812289507,0.6856042948876957
a1a,0.050505050505050504,0.017368364100265415,0.6800666626955747
a1a,0.050505050505050504,0.015106117353308359,0.6758546390845505
a1a,0.050505050505050504,0.013138530501467134,0.6733292975190845
a1a,0.050505050505050504,0.011427223799514366,0.6717808074033297
a1a,0.050505050505050504,0.009938816502317817,0.6707273438351994
a1a,0.050505050505050504,0.008644275740092088,0.6706338154105272
a1a,0.050505050505050504,0.007518350203298194,0.6709427833467985
a1a,0.050505050505050504,0.006539077590649814,0.6714375388572401
a1a,0.050505050505050504,0.005687356212507973,0.6721355477563958
a1a,0.050505050505050504,0.004946572393360864,0.6730655065757145
a1a,0.050505050505050504,0.004302276405502273,0.6746059378787956
a1a,0.050505050505050504,0.0037419006126716207,0.6765556499727736
a1a,0.050505050505050504,0.003254514325766015,0.6784099119466324
a1a,0.050505050505050504,0.0028306105888402794,0.6802188933194752
a1a,0.050505050505050504,0.0024619207364431693,0.68230838831856
a1a,0.050505050505050504,0.0021412531050454854,0.6848027805840787
a1a,0.050505050505050504,0.0018623527524655426,0.6881475968992671
a1a,0.050505050505050504,0.0016197794489793893,0.6914953976007652
a1a,0.050505050505050504,0.0014088015602106065,0.6946685998389072
a1a,0.050505050505050504,0.0012253037518795522,0.6973772511851365
a1a,0.050505050505050504,0.0010657067161010684,0.7001439605860539
a1a,0.050505050505050504,0.0009268973534119775,0.7029686690512832
a1a,0.050505050505050504,0.0008061680486591306,0.7058392542314336
a1a,0.050505050505050504,0.0007011638562636034,0.7086869143969179
a1a,0.050505050505050504,0.0006098365646569074,0.7113787680205018
a1a,0.050505050505050504,0.0005304047438702005,0.7139180314428651
a1a,0.050505050505050504,0.0004613189969648478,0.7162728881215634
a1a,0.050505050505050504,0.0004012317374988126,0.7186021690934761
a1a,0.050505050505050504,0.00034897090350819257,0.72085261796458
a1a,0.050505050505050504,0.0003035170952688775,0.7229065230209303
a1a,0.050505050505050504,0.0002639836908875527,0.7247725922790788
a1a,0.050505050505050504,0.00022959955185681,0.7264458101660879
a1a,0.050505050505050504,0.00019969398122895069,0.7279555232834752
a1a,0.050505050505050504,0.00017368364100265406,0.7292747081281759
a1a,0.050505050505050504,0.00015106117353308365,0.7304104921197448
a1a,0.050505050505050504,0.0001313853050146713,0.731393271325775
a1a,0.050505050505050504,0.00011427223799514371,0.732311429470242
a1a,0.050505050505050504,9.938816502317812e-5,0.7331097179430462
a1a,0.050505050505050504,8.644275740092091e-5,0.7336682922109151
a1a,0.050505050505050504,7.51835020329819e-5,0.734434530740129
a1a,0.050505050505050504,6.539077590649816e-5,0.7350185948409717
a1a,0.050505050505050504,5.687356212507971e-5,0.7355235263668654
a1a,0.050505050505050504,4.946572393360858e-5,0.7360002174147595
a1a,0.050505050505050504,4.302276405502271e-5,0.7363064104522542
a1a,0.050505050505050504,3.7419006126716195e-5,0.7367115546523524
a1a,0.050505050505050504,3.2545143257660164e-5,0.7369641086467856
a1a,0.050505050505050504,2.830610588840278e-5,0.7373032685683668
a1a,0.050505050505050504,2.4619207364431706e-5,0.7375610894244722
a1a,0.050505050505050504,2.1412531050454842e-5,0.7377243779847406
a1a,0.050505050505050504,1.8623527524655436e-5,0.7379248339193485
a1a,0.050505050505050504,1.6197794489793888e-5,0.738067191992626
a1a,0.050505050505050504,1.4088015602106073e-5,0.73824009444147
a1a,0.050505050505050504,1.2253037518795517e-5,0.7383540951650475
a1a,0.050505050505050504,1.065706716101069e-5,0.7384611610386482
a1a,0.050505050505050504,9.268973534119771e-6,0.7385812873847212
a1a,0.050505050505050504,8.061680486591295e-6,0.738651440658579
a1a,0.050505050505050504,7.011638562636032e-6,0.7387255323614238
a1a,0.050505050505050504,6.0983656465690715e-6,0.738814079304313
a1a,0.050505050505050504,5.304047438702008e-6,0.7388716638382702
a1a,0.050505050505050504,4.613189969648476e-6,0.7389254419807423
a1a,0.050505050505050504,4.012317374988128e-6,0.7389724203399506
a1a,0.050505050505050504,3.489709035081924e-6,0.7390129525541337
a1a,0.050505050505050504,3.035170952688773e-6,0.7390473137897094
a1a,0.050505050505050504,2.6398369088755256e-6,0.739085685923686
a1a,0.050505050505050504,2.2959955185681026e-6,0.7391175180712336
a1a,0.050505050505050504,1.996939812289506e-6,0.7391448817335846
a1a,0.050505050505050504,1.736836410026543e-6,0.739168705693485
a1a,0.050505050505050504,1.510611735330836e-6,0.7391896619998374
a1a,0.06060606060606061,1.5106117353308364,0.9987594145948262
a1a,0.06060606060606061,1.3138530501467138,0.9987594145948262
a1a,0.06060606060606061,1.1427223799514368,0.9987594145948262
a1a,0.06060606060606061,0.9938816502317818,0.9987594145948262
a1a,0.06060606060606061,0.8644275740092088,0.9987594145948262
a1a,0.06060606060606061,0.7518350203298194,0.9987594145948262
a1a,0.06060606060606061,0.6539077590649812,0.9987594145948262
a1a,0.06060606060606061,0.5687356212507972,0.9987594145948262
a1a,0.06060606060606061,0.4946572393360863,0.9987594145948262
a1a,0.06060606060606061,0.43022764055022716,0.9987594145948262
a1a,0.06060606060606061,0.3741900612671623,0.9987594145948262
a1a,0.06060606060606061,0.32545143257660164,0.9987594145948262
a1a,0.06060606060606061,0.28306105888402805,0.9987594145948262
a1a,0.06060606060606061,0.246192073644317,0.9987594145948262
a1a,0.06060606060606061,0.21412531050454858,0.9987594145948262
a1a,0.06060606060606061,0.1862352752465543,0.9535525721660909
a1a,0.06060606060606061,0.16197794489793893,0.9164707055185503
a1a,0.06060606060606061,0.14088015602106066,0.8887081434526843
a1a,0.06060606060606061,0.12253037518795522,0.8628220058345502
a1a,0.06060606060606061,0.10657067161010685,0.8300080623689845
a1a,0.06060606060606061,0.09268973534119775,0.8054566609829553
a1a,0.06060606060606061,0.08061680486591302,0.7877814723592076
a1a,0.06060606060606061,0.07011638562636031,0.7747908190804081
a1a,0.06060606060606061,0.06098365646569077,0.761416845114511
a1a,0.06060606060606061,0.05304047438702008,0.7454705726631139
a1a,0.06060606060606061,0.0461318996964848,0.7318825731657095
a1a,0.06060606060606061,0.04012317374988128,0.7211783885186633
a1a,0.06060606060606061,0.034897090350819254,0.7114464794222828
a1a,0.06060606060606061,0.03035170952688772,0.7022131989109076
a1a,0.06060606060606061,0.02639836908875527,0.6950274129810249
a1a,0.06060606060606061,0.022959955185681016,0.6897406699176853
a1a,0.06060606060606061,0.01996939812289507,0.6848974902858236
a1a,0.06060606060606061,0.017368364100265415,0.6791253491654959
a1a,0.06060606060606061,0.015106117353308359,0.6753053004267439
a1a,0.06060606060606061,0.013138530501467134,0.6729480013634732
a1a,0.06060606060606061,0.011427223799514366,0.6714873465706565
a1a,0.06060606060606061,0.009938816502317817,0.6706046912640398
a1a,0.06060606060606061,0.008644275740092088,0.6705479650295137
a1a,0.06060606060606061,0.007518350203298194,0.6708627811348776
a1a,0.06060606060606061,0.006539077590649814,0.6714141526326369
a1a,0.06060606060606061,0.005687356212507973,0.6722274195190835
a1a,0.06060606060606061,0.004946572393360864,0.6732202825076192
a1a,0.06060606060606061,0.004302276405502273,0.6749810625286674
a1a,0.06060606060606061,0.0037419006126716207,0.6769441092205002
a1a,0.06060606060606061,0.003254514325766015,0.6788506974322417
a1a,0.06060606060606061,0.0028306105888402794,0.6807788608270091
a1a,0.06060606060606061,0.0024619207364431693,0.682985153978381
a1a,0.06060606060606061,0.0021412531050454854,0.6859085659380006
a1a,0.06060606060606061,0.0018623527524655426,0.6893670624038304
a1a,0.06060606060606061,0.0016197794489793893,0.6926243912369205
a1a,0.06060606060606061,0.0014088015602106065,0.6957004121969954
a1a,0.06060606060606061,0.0012253037518795522,0.6982859015323931
a1a,0.06060606060606061,0.0010657067161010684,0.7010993303988969
a1a,0.06060606060606061,0.0009268973534119775,0.7039742473080319
a1a,0.06060606060606061,0.0008061680486591306,0.7069052582366355
a1a,0.06060606060606061,0.0007011638562636034,0.709707167314056
a1a,0.06060606060606061,0.0006098365646569074,0.7123543451213011
a1a,0.06060606060606061,0.0005304047438702005,0.7147745650380909
a1a,0.06060606060606061,0.0004613189969648478,0.7171957444645382
a1a,0.06060606060606061,0.0004012317374988126,0.7194878487804695
a1a,0.06060606060606061,0.00034897090350819257,0.7216598100412853
a1a,0.06060606060606061,0.0003035170952688775,0.7236581542979111
a1a,0.06060606060606061,0.0002639836908875527,0.7254641919308036
a1a,0.06060606060606061,0.00022959955185681,0.7270830571945197
a1a,0.06060606060606061,0.00019969398122895069,0.7284916734990271
a1a,0.06060606060606061,0.00017368364100265406,0.7297374655286563
a1a,0.06060606060606061,0.00015106117353308365,0.7308077199329251
a1a,0.06060606060606061,0.0001313853050146713,0.7317635236772767
a1a,0.06060606060606061,0.00011427223799514371,0.7325993286091748
a1a,0.06060606060606061,9.938816502317812e-5,0.7333788897640919
a1a,0.06060606060606061,8.644275740092091e-5,0.7339192795310007
a1a,0.06060606060606061,7.51835020329819e-5,0.7346782913853132
a1a,0.06060606060606061,6.539077590649816e-5,0.7352183398268543
a1a,0.06060606060606061,5.687356212507971e-5,0.7357234749281008
a1a,0.06060606060606061,4.946572393360858e-5,0.7361564902327931
a1a,0.06060606060606061,4.302276405502271e-5,0.7364405916361049
a1a,0.06060606060606061,3.7419006126716195e-5,0.7368649626902442
a1a,0.06060606060606061,3.2545143257660164e-5,0.7371555768746122
a1a,0.06060606060606061,2.830610588840278e-5,0.7373673070549561
a1a,0.06060606060606061,2.4619207364431706e-5,0.7376450025008168
a1a,0.06060606060606061,2.1412531050454842e-5,0.7378017667952443
a1a,0.06060606060606061,1.8623527524655436e-5,0.7380285476359905
a1a,0.06060606060606061,1.6197794489793888e-5,0.7381555715139567
a1a,0.06060606060606061,1.4088015602106073e-5,0.7382798922467179
a1a,0.06060606060606061,1.2253037518795517e-5,0.7384277423365229
a1a,0.06060606060606061,1.065706716101069e-5,0.7385188690718265
a1a,0.06060606060606061,9.268973534119771e-6,0.7386071071960635
a1a,0.06060606060606061,8.061680486591295e-6,0.7387004975046727
a1a,0.06060606060606061,7.011638562636032e-6,0.7387641612538373
a1a,0.06060606060606061,6.0983656465690715e-6,0.7388286589138682
a1a,0.06060606060606061,5.304047438702008e-6,0.7388860242466909
a1a,0.06060606060606061,4.613189969648476e-6,0.7389296071136168
a1a,0.06060606060606061,4.012317374988128e-6,0.7389796667053202
a1a,0.06060606060606061,3.489709035081924e-6,0.7390245405706076
a1a,0.06060606060606061,3.035170952688773e-6,0.7390617870219126
a1a,0.06060606060606061,2.6398369088755256e-6,0.7390934419995728
a1a,0.06060606060606061,2.2959955185681026e-6,0.7391209773971731
a1a,0.06060606060606061,1.996939812289506e-6,0.7391453473081839
a1a,0.06060606060606061,1.736836410026543e-6,0.7391671568222336
a1a,0.06060606060606061,1.510611735330836e-6,0.7391868300041408
a1a,0.0707070707070707,1.5106117353308364,0.9987594145948262
a1a,0.0707070707070707,1.3138530501467138,0.9987594145948262
a1a,0.0707070707070707,1.1427223799514368,0.9987594145948262
a1a,0.0707070707070707,0.9938816502317818,0.9987594145948262
a1a,0.0707070707070707,0.8644275740092088,0.9987594145948262
a1a,0.0707070707070707,0.7518350203298194,0.9987594145948262
a1a,0.0707070707070707,0.6539077590649812,0.9987594145948262
a1a,0.0707070707070707,0.5687356212507972,0.9987594145948262
a1a,0.0707070707070707,0.4946572393360863,0.9987594145948262
a1a,0.0707070707070707,0.43022764055022716,0.9987594145948262
a1a,0.0707070707070707,0.3741900612671623,0.9987594145948262
a1a,0.0707070707070707,0.32545143257660164,0.9987594145948262
a1a,0.0707070707070707,0.28306105888402805,0.9987594145948262
a1a,0.0707070707070707,0.246192073644317,0.9987594145948262
a1a,0.0707070707070707,0.21412531050454858,0.9973367277278998
a1a,0.0707070707070707,0.1862352752465543,0.9492958038339182
a1a,0.0707070707070707,0.16197794489793893,0.9132816724145675
a1a,0.0707070707070707,0.14088015602106066,0.8863227678130652
a1a,0.0707070707070707,0.12253037518795522,0.8586174198809502
a1a,0.0707070707070707,0.10657067161010685,0.8268378710230813
a1a,0.0707070707070707,0.09268973534119775,0.8031914303257122
a1a,0.0707070707070707,0.08061680486591302,0.7861055015000732
a1a,0.0707070707070707,0.07011638562636031,0.7735624780664045
a1a,0.0707070707070707,0.06098365646569077,0.7591284869531568
a1a,0.0707070707070707,0.05304047438702008,0.7429730270383912
